address,lat,lon
Sint Willibrordusstraat 58-G,52.3540961,4.9005509
Eerste Schinkelstraat 4-3,52.3540976,4.8549012
Van Baerlestraat 148-2,52.3541209,4.8810875
Theo Frenkelhof 108,52.3541316,5.0030045
Theo Frenkelhof 102,52.3541495,5.0030192
Sint Willibrordusstraat 52-H,52.3541609,4.9008728
Frans van Mierisstraat 62-2,52.3541634,4.8801471
Groenendaalstraat 4-H,52.3541672,4.848471
Waldeck Pyrmontlaan 4-1,52.3541838,4.8570114
Waldeck Pyrmontlaan 4-H,52.354186,4.8570218
Waldeck Pyrmontlaan 4-4,52.354192,4.8569734
Grensstraat 116,52.3541932,4.9113544
Waldeck Pyrmontlaan 4-2,52.3541945,4.8570119
Simon Stevinstraat 10-H,52.3541967,4.9279105
Saxen-Weimarlaan 8,52.3542118,4.8563531
President Brandstraat 132,52.3542241,4.9169592
Eerste Jan Steenstraat 118-1,52.3542336,4.8925056
President Brandstraat 43,52.354246,4.9176348
Vogelenzangstraat 51-3,52.3542471,4.8463862
Vogelenzangstraat 23-3,52.3542548,4.8480296
De Lairessestraat 72-H,52.3542708,4.8737314
Johannes Verhulststraat 122-2,52.3542759,4.8708546
Krugerplein 10-C,52.3542804,4.9195133
Amsteldijk 54-2,52.354299,4.906229
Grensstraat 31-3,52.3543267,4.9107495
Baden Powellweg 50-C,52.3543408,4.7927352
Nicolaas Maesstraat 96-H,52.3543459,4.8786184
Jacob Marisstraat 21-1,52.3543561,4.8524763
Kuipersstraat 15-D,52.3543592,4.9055978
Oranje Nassaulaan 21-D,52.3543786,4.8618456
Oranje Nassaulaan 21 D,52.3543786,4.8618456
Wittgensteinlaan 241,52.3543802,4.8361683
Smitstraat 35-H,52.3543907,4.9223897
Lederambachtstraat 240,52.3544112,4.7960369
Ward Bingleystraat 13-H,52.3544128,4.8317051
Frans van Mierisstraat 59-D,52.3544152,4.8824437
Sandinostraat 51,52.3544271,4.7761473
Vogelenzangstraat 22-H,52.3544366,4.8483657
Vogelenzangstraat 56-3,52.3544375,4.8465601
Vogelenzangstraat 16-H,52.3544378,4.8486151
Grensstraat 41-1,52.3544724,4.9112913
Valeriusstraat 74-H,52.3544864,4.8696191
Smitstraat 31-2,52.3544893,4.9223001
Langswater 137,52.3544981,4.7900763
President Brandstraat 7,52.3545099,4.918454
Van Woustraat 91-3,52.3545143,4.9016916
Kuipersstraat 4-A,52.3545178,4.9056441
Clauskindereweg 33,52.3545331,4.7952427
Frans van Mierisstraat 47-D,52.3545434,4.8829173
De Lairessestraat 110-3,52.354546,4.8752809
Kiekstraat 30,52.3545481,4.9984801
Ekingenstraat 252,52.3545537,4.7975763
Sint Willibrordusstraat 28-3,52.3545802,4.9023218
Langswater 191,52.354581,4.7904423
M. Gandhilaan 61,52.3545817,4.7782294
Kiekstraat 42,52.3545843,4.9985532
Laing's Nekstraat 52-2,52.3545856,4.9240014
Gerrit Mannourystraat 92,52.3546022,4.8375306
M. Gandhilaan 73,52.3546088,4.7782583
Transvaalstraat 68-3,52.3546694,4.9246616
Sint Willibrordusstraat 18-H,52.3546803,4.9026283
Woestduinstraat 3-2,52.3546861,4.8479368
Albert Cuypstraat 37-A,52.354709,4.8880087
Theophile de Bockstraat 45-2,52.354735,4.8488754
Baden Powellweg 58-A,52.3547439,4.7924803
Theophile de Bockstraat 9-1,52.3547654,4.8515613
Lumièrestraat 102,52.3547867,5.0027495
Amsteldijk 44-C,52.3548094,4.9057535
Laing's Nekstraat 38-H,52.3548454,4.9238222
Govert Flinckstraat 174-C,52.3548465,4.8929392
Van Breestraat 183-D,52.3548551,4.8693805
Ceintuurbaan 414-H,52.3548651,4.9019669
Burmanstraat 35,52.3548914,4.9104502
Ruysdaelkade 113-A2,52.3548943,4.8871848
Rengerskerkestraat 10,52.3549103,4.7933881
Sarphatipark 33-H,52.3549371,4.8952132
Overleg 100,52.3549952,4.8032368
Wolbrantskerkweg 106-D,52.3550688,4.7981419
Jacques Veltmanstraat 16-2,52.3550806,4.8321668
Sarphatipark 47-4,52.3550926,4.8958426
De Lairessestraat 12-2,52.35512,4.8768924
Dijkgraafplein 255,52.3551227,4.7855612
Johannes Verhulststraat 62-1,52.355126,4.874118
Johannes Verhulststraat 62-3A,52.3551264,4.8741179
Pretoriusstraat 58-4,52.3551285,4.922513
Amstelveenseweg 118-2,52.3551315,4.8550503
Steve Bikoplein 19-H,52.3551528,4.9241873
Valeriusstraat 15-H,52.3551566,4.8729288
Lederambachtstraat 190,52.355164,4.7955865
Tweede Jan van der Heijdenstraat 28-3,52.3551722,4.8999961
Gerard Doustraat 2-3,52.3551725,4.8871524
Ceintuurbaan 201-4,52.3551803,4.9018011
Pythagorasstraat 35-H,52.3551912,4.9341531
Jacques Veltmanstraat 237,52.3551995,4.8326352
Van Breestraat 153-3,52.3552042,4.8706697
Dijkgraafplein 227,52.3552122,4.7855307
Govert Flinckstraat 208-B,52.3552404,4.8947109
Amsteldijk 37-D,52.3552662,4.9053526
Jacques Veltmanstraat 201,52.3552717,4.832737
Jacques Veltmanstraat 193,52.355272,4.8327517
Linnaeusparkweg 29-2,52.3552745,4.9324055
Transvaalstraat 31-H,52.3553147,4.9266952
Willemsparkweg 217-H,52.3553176,4.8686115
Elizabeth Anscombestraat 275,52.3553238,4.838982
Newtonstraat 93-B,52.355325,4.9363642
Gerard Doustraat 3-A3,52.3553288,4.8878844
Bredeweg 15-1,52.3553402,4.930834
Dijkgraafplein 289,52.3553555,4.7854409
Ariana Nozemanstraat 15-3,52.3553653,4.8316353
Elizabeth Anscombestraat 241,52.3553686,4.8390017
Elizabeth Anscombestraat 259,52.3553711,4.8391919
Elizabeth Anscombestraat 261,52.3553713,4.8392126
Gerard Doustraat 37-H,52.3553907,4.8897771
Overleg 54,52.3554006,4.8052567
Dijkgraafplein 73,52.3554025,4.7875983
Maria Austriastraat 586,52.3554069,4.9973565
Nicolaas Maesstraat 34-2,52.3554073,4.8831275
Govert Flinckstraat 179-2,52.3554206,4.8947675
Dijkgraafplein 319,52.355427,4.7854106
Vrolikstraat 46-3,52.3554426,4.9157582
Transvaalstraat 15-3,52.3554605,4.9271481
Langswater 341,52.3554687,4.7900485
Schinkelhavenkade 20,52.3554694,4.8542096
Elizabeth Anscombestraat 159,52.3555503,4.8389758
Elizabeth Anscombestraat 179,52.3555517,4.8391853
Elizabeth Anscombestraat 183,52.3555521,4.8392272
Dijkgraafplein 361,52.3555527,4.7853355
Elizabeth Anscombestraat 191,52.355554,4.839311
Archimedesweg 56-2,52.3555753,4.9398831
Evertsweertplantsoen 40,52.355579,4.7923223
Saenredamstraat 62-1,52.3555801,4.8899806
S. F. van Ossstraat 294,52.3555879,4.8104514
S. F. van Ossstraat 322,52.355597,4.8104947
Wolbrantskerkweg 96-B,52.3556069,4.7978999
Jacques Veltmanstraat 7,52.355607,4.833276
Ceintuurbaan 468,52.35564,4.9044532
Elizabeth Anscombestraat 149,52.3556431,4.8392866
Linnaeusparkweg 11-3,52.3556499,4.9318293
Van Breestraat 150-H,52.3556539,4.871455
Gabriël Metsustraat 26-2,52.3556571,4.8826843
Saenredamstraat 20-L,52.3556613,4.8880405
Banstraat 5-C,52.3556727,4.8737949
Gerard Doustraat 90-1,52.355688,4.8921371
Albert Cuypstraat 153-B,52.3556899,4.8935654
Derde Oosterparkstraat 30-A,52.3556899,4.914581
Govert Flinckstraat 270-1,52.3556976,4.8965847
Pythagorasstraat 22-2,52.3556981,4.9327386
Saenredamstraat 59-BH,52.3557025,4.8894212
Albert Cuypstraat 166-B,52.3557158,4.8948891
Copernicusstraat 68-H,52.3557219,4.9390505
Warmondstraat 91-2,52.355772,4.8496262
Linnaeuskade 15-1,52.3558152,4.9304769
Warmondstraat 89-2,52.355817,4.8496112
Van Baerlestraat 43-1,52.3558182,4.8804219
Gerard Doustraat 83-D,52.3558216,4.8918274
Eerste Oosterparkstraat 11-2,52.3558348,4.908106
Laplacestraat 33-H,52.3558532,4.9380656
Saenredamstraat 29-E,52.3558693,4.8882161
Gerard Doustraat 95-C,52.3558836,4.8921923
Johannes Verhulststraat 8-2,52.3558844,4.877001
Govert Flinckstraat 231-2A,52.3559142,4.896773
Wijsmullerstraat 51-2,52.3559177,4.8519733
Johannes Verhulststraat 4-2,52.3559211,4.8771621
Hemonystraat 49-H,52.3559235,4.9033938
Warmondstraat 85-H,52.3559334,4.8496242
Eerste Oosterparkstraat 31-2V,52.3559338,4.9083068
Haarlemmermeerstraat 61,52.3559381,4.8505196
Pretoriusstraat 28-1V,52.3559575,4.9253964
Albert Cuypstraat 189-2,52.3559601,4.894835
Ceintuurbaan 253-3,52.355963,4.9042731
Baden Powellweg 124,52.3559708,4.7917784
Baden Powellweg 82,52.3559716,4.7917743
Daniël Stalpertstraat 108-1,52.3560027,4.892163
Pretoriusstraat 22-3,52.3560125,4.9256306
Eerste Oosterparkstraat 49-2,52.3560265,4.9088528
Floris Versterstraat 15-2,52.3560287,4.8507387
Ceintuurbaan 257-2,52.3560312,4.9044241
Ekingenstraat 104,52.356033,4.7968079
Erich Salomonstraat 575,52.3560424,4.9991718
Daniël Stalpertstraat 86-2L,52.356053,4.8913843
Pieter Calandlaan 63,52.3560839,4.8296005
Albert Cuypstraat 214-1,52.3561102,4.8963893
Vrolikstraat 297-D,52.3561238,4.917424
Wolbrantskerkweg 76-B,52.3561269,4.7976434
IJburglaan 929,52.3561515,4.9941358
Amstelveenseweg 20,52.3561723,4.8546255
Eerste Sweelinckstraat 11-3,52.356197,4.8977832
Vrolikstraat 309-F,52.3562152,4.9177607
Tweede Oosterparkstraat 35-B,52.356224,4.9133097
Daniël Stalpertstraat 83-1V,52.3562418,4.8912502
Daniël Stalpertstraat 83-2V,52.3562422,4.8912503
Blasiusstraat 18-3,52.356257,4.908131
Govert Flinckstraat 249-2V,52.3562791,4.8980312
Eerste Oosterparkstraat 83,52.3562822,4.9098774
Ekingenstraat 94,52.3562923,4.7965697
Van Eeghenstraat 184,52.3562965,4.8683942
Jacob Obrechtstraat 21-2,52.356318,4.8753962
Vrolikstraat 317-2V,52.3563336,4.9181115
Tweede Jan Steenstraat 49-A,52.3563372,4.900672
Nieuwe Osdorpergracht 564,52.3563454,4.8024077
Daniël Stalpertstraat 43,52.356349,4.8893553
Daniël Stalpertstraat 37,52.3563592,4.8891308
Eerste Sweelinckstraat 12-1,52.3563657,4.897326
Daniël Stalpertstraat 41-D,52.3563758,4.8892329
Blasiusstraat 32-3,52.3563787,4.9087155
Wijsmullerstraat 34-H,52.3564016,4.8516586
Gerard Doustraat 188-3,52.3564031,4.8955789
Tugelaweg 40-F,52.3564051,4.923198
Eastonstraat 230,52.3564078,4.8127152
Hendrik de Bruynstraat 20-3,52.3564264,4.8277903
Gerard Doustraat 194-H,52.3564401,4.8957553
Hemonystraat 46-H,52.3564506,4.902697
Daniël Stalpertstraat 5-H,52.3564599,4.8874608
Quellijnstraat 148-1,52.3564702,4.894345
Maria Austriastraat 87,52.3564726,4.9961
Govert Flinckstraat 322-H,52.3564906,4.8993064
Albert Cuypstraat 238,52.3565113,4.8977647
Wibautstraat 52-L,52.3565314,4.9103603
Pieter de Hoochstraat 11-B1,52.3565363,4.8855247
Oosterpark 68-C,52.3565379,4.9153793
Maria Austriastraat 59,52.3565442,4.9959674
Hogeweg 110-H,52.3565723,4.9357537
Blasiusstraat 54-H,52.3565769,4.9095077
Quellijnstraat 104-3,52.3566042,4.8920829
Archimedesweg 22,52.3566065,4.9376174
Jacob Obrechtstraat 18-2,52.3566121,4.8747229
Frans Halsstraat 48-3,52.3566169,4.8885889
Tweede Jan Steenstraat 79-B,52.3566477,4.9017476
Quellijnstraat 84-H,52.3566546,4.8912896
Haarlemmermeerstraat 39-1,52.3566573,4.8505549
Eastonstraat 154,52.3566925,4.8139886
Newtonstraat 95-1,52.3566932,4.9367798
Wijsmullerstraat 22-1,52.3567072,4.8516553
Beukenplein 31,52.3567125,4.9185922
Gerard Doustraat 147-E,52.3567285,4.8959421
Albert Cuypstraat 256-1V,52.3567288,4.8984224
Swammerdamstraat 62-1,52.3567336,4.9081551
Andreasplein 4,52.3567467,4.8465024
Nieuwe Osdorpergracht 482-E,52.3567495,4.8038247
Vrolikstraat 347-G,52.3567791,4.9195456
Iepenweg 23-F,52.3567956,4.9143931
Iepenweg 23-G,52.3567958,4.9143931
Quellijnstraat 56-2,52.3568049,4.8884404
Quellijnstraat 56-3,52.3568049,4.8884406
Quellijnstraat 52-1V,52.3568127,4.8881905
Albert Cuypstraat 272-4B,52.3568249,4.8990022
Willemsparkweg 102-A,52.35683,4.873291
Jan Muschstraat 12,52.3568339,4.8209604
Willemsparkweg 102-B,52.3568481,4.8733054
Hobbemakade 30-A,52.3568487,4.8860323
Type A (Bouwnr. 519),52.3568797,4.8380521
Type A (Bouwnr. 106),52.3568797,4.8380521
Type A (Bouwnr. 512),52.3568797,4.8380521
Type L (Bouwnr. 801),52.3568797,4.8380521
Type A (Bouwnr. 722),52.3568797,4.8380521
Type L (Bouwnr. 501),52.3568797,4.8380521
Type A (Bouwnr. 412),52.3568797,4.8380521
Type D (Bouwnr. 610),52.3568797,4.8380521
Type A (Bouwnr. 205),52.3568797,4.8380521
Type A (Bouwnr. 207),52.3568797,4.8380521
Type A (Bouwnr. 307),52.3568797,4.8380521
Type A (Bouwnr. 415),52.3568797,4.8380521
Type A (Bouwnr. 604),52.3568797,4.8380521
Schipluidenlaan 176,52.3568797,4.8380521
Type A (Bouwnr. 516),52.3568797,4.8380521
Type A (Bouwnr. 304),52.3568797,4.8380521
Type A (Bouwnr. 704),52.3568797,4.8380521
Type A (Bouwnr. 515),52.3568797,4.8380521
Type A (Bouwnr. 711),52.3568797,4.8380521
Type A (Bouwnr. 618),52.3568797,4.8380521
Type A (Bouwnr. 614),52.3568797,4.8380521
Type A (Bouwnr. 719),52.3568797,4.8380521
Type A (Bouwnr. 302),52.3568797,4.8380521
Type A (Bouwnr. 206),52.3568797,4.8380521
Type A (Bouwnr. 606),52.3568797,4.8380521
Type A (Bouwnr. 417),52.3568797,4.8380521
Maisonnette (Bouwnr. 818),52.3568797,4.8380521
Type K (Bouwnr. 723),52.3568797,4.8380521
Type A (Bouwnr. 607),52.3568797,4.8380521
Type A (Bouwnr. 108),52.3568797,4.8380521
Type A (Bouwnr. 418),52.3568797,4.8380521
Type E (Bouwnr. 713),52.3568797,4.8380521
Type A (Bouwnr. 605),52.3568797,4.8380521
Type A (Bouwnr. 404),52.3568797,4.8380521
Type A (Bouwnr. 504),52.3568797,4.8380521
Type A (Bouwnr. 511),52.3568797,4.8380521
Type A (Bouwnr. 405),52.3568797,4.8380521
Type A (Bouwnr. 105),52.3568797,4.8380521
Type A (Bouwnr. 814),52.3568797,4.8380521
Type A (Bouwnr. 615),52.3568797,4.8380521
Type A (Bouwnr. 612),52.3568797,4.8380521
Type A (Bouwnr. 616),52.3568797,4.8380521
Type A (Bouwnr. 413),52.3568797,4.8380521
Type J (Bouwnr. 809),52.3568797,4.8380521
Type A (Bouwnr. 202),52.3568797,4.8380521
Type A (Bouwnr. 503),52.3568797,4.8380521
Type A (Bouwnr. 403),52.3568797,4.8380521
Type A (Bouwnr. 508),52.3568797,4.8380521
Type A (Bouwnr. 507),52.3568797,4.8380521
Type A (Bouwnr. 710),52.3568797,4.8380521
Type A (Bouwnr. 107),52.3568797,4.8380521
Type A (Bouwnr. 410),52.3568797,4.8380521
Type A (Bouwnr. 517),52.3568797,4.8380521
Type A (Bouwnr. 411),52.3568797,4.8380521
Type A (Bouwnr. 402),52.3568797,4.8380521
Type A (Bouwnr. 608),52.3568797,4.8380521
Type A (Bouwnr. 603),52.3568797,4.8380521
Maisonnette (Bouwnr. 822),52.3568797,4.8380521
Type A (Bouwnr. 406),52.3568797,4.8380521
Type A (Bouwnr. 306),52.3568797,4.8380521
Type A (Bouwnr. 619),52.3568797,4.8380521
Type A (Bouwnr. 811),52.3568797,4.8380521
Type A (Bouwnr. 620),52.3568797,4.8380521
Type A (Bouwnr. 505),52.3568797,4.8380521
Type A (Bouwnr. 613),52.3568797,4.8380521
Type A (Bouwnr. 506),52.3568797,4.8380521
Type A (Bouwnr. 502),52.3568797,4.8380521
Type A (Bouwnr. 513),52.3568797,4.8380521
Type A (Bouwnr. 305),52.3568797,4.8380521
Type D (Bouwnr. 712),52.3568797,4.8380521
Type A (Bouwnr. 407),52.3568797,4.8380521
Type A (Bouwnr. 514),52.3568797,4.8380521
Type A (Bouwnr. 414),52.3568797,4.8380521
Type A (Bouwnr. 518),52.3568797,4.8380521
Willemsparkweg 98-H,52.356894,4.873437
Tugelaweg 22-E,52.3569017,4.9252312
Albert Cuypstraat 276-F,52.356904,4.8992009
Erich Salomonstraat 154,52.356906,4.9967127
Pieter de Hoochstraat 9-A,52.3569087,4.8853417
Erich Salomonstraat 148,52.356915,4.9966979
IJburglaan 680,52.3569153,4.991428
Tussen Meer 168,52.3569198,4.7926271
Tussen Meer 190,52.3569289,4.792641
Tussen Meer 234,52.356938,4.7926847
Tweede Jan Steenstraat 106-2,52.3569579,4.903661
Wolbrantskerkweg 48-H,52.3570047,4.7970299
Govert Flinckstraat 356-O,52.3570109,4.9012088
Eerste Van der Helststraat 1-D,52.3570121,4.892827
Wolbrantskerkweg 48-A,52.3570321,4.7971176
Warmondstraat 43-3,52.3570661,4.8495669
Ferdinand Bolstraat 16-B,52.3570833,4.8905069
Derde Oosterparkstraat 142-3,52.357084,4.9194252
Derde Oosterparkstraat 142-2,52.3570841,4.9194251
Derde Oosterparkstraat 109-4,52.3570905,4.9186474
Derde Oosterparkstraat 144-1,52.3571026,4.9195129
Tweede Jacob van Campenstraat 161-3,52.3571101,4.8968924
Aaf Bouberstraat 76,52.3571264,4.8203545
Tweede Jacob van Campenstraat 155-A,52.3571273,4.8967451
Derde Oosterparkstraat 117-B,52.3571542,4.9189398
Andreasplein 52,52.3571719,4.8451467
Zocherstraat 57-2,52.3571791,4.856714
Zocherstraat 57-1,52.3571793,4.856714
Derde Oosterparkstraat 119-B,52.3571816,4.9189982
Marie Heinekenplein 602,52.3572054,4.8917969
Andreasplein 108,52.3572251,4.8469516
Van Woustraat 10-4,52.3572305,4.899326
Andreasplein 92,52.3572321,4.8465258
Rijnlandlaan 573,52.3572546,4.839356
Sparrenweg 39-D,52.3572779,4.9161201
Pieter de Hoochstraat 3-2,52.3573047,4.8854547
Beukenplein 11-2,52.3573049,4.918366
Andreas Schelfhoutstraat 50-K,52.3573345,4.8534453
Willemsparkweg 64-H,52.3573506,4.8751491
Langswater 557,52.3573596,4.788864
Langswater 586,52.3573601,4.7889079
Langswater 588,52.3573604,4.7889081
Cornelis Lelylaan 113-2,52.3573635,4.8283949
Langswater 598,52.357369,4.7889222
Sparrenweg 11,52.3573851,4.9159722
Van Suchtelen van de Haarestraat 24-C,52.3573953,4.8033075
Polderweg 162,52.3573971,4.928519
Eerste Jacob van Campenstraat 22-1,52.3574147,4.8881104
Blasiusstraat 130-1,52.3574177,4.9128745
Nicolaas Anslijnstraat 148,52.3574184,4.8081226
Nicolaas Anslijnstraat 135,52.357428,4.808122
Blasiusstraat 132-2,52.3574357,4.9129331
Blasiusstraat 134-1,52.3574541,4.9129769
Weesperzijde 23-A3,52.3574561,4.9067825
Honthorststraat 50-H,52.3575131,4.8859073
Honthorststraat 48-3,52.3575307,4.885819
Stadhouderskade 118-2,52.35754,4.8987665
Govert Flinckstraat 396-2,52.3575485,4.9030381
Zocherstraat 14-3,52.3575694,4.857443
Willemsparkweg 46-A,52.3575698,4.8760128
Martini van Geffenstraat 32,52.3575914,4.802982
Titus van Rijnstraat 296,52.3576104,4.844745
Titus van Rijnstraat 286,52.3576111,4.8448918
Titus van Rijnstraat 272,52.3576121,4.8450973
Vrolikstraat 232-2,52.3576213,4.9234856
Eerste Oosterparkstraat 214,52.3576294,4.9163661
Beukenweg 13-2,52.3576451,4.9179339
Ruyschstraat 68-H,52.3576539,4.9113017
Nicolaas Anslijnstraat 26,52.3577061,4.8079862
Tweede Oosterparkstraat 151,52.3577206,4.9187135
Ruyschstraat 80-2,52.3577637,4.9117551
Martini van Geffenstraat 88,52.3577711,4.802965
Stadhouderskade 126-3,52.3577867,4.8998207
Zocherstraat 9-3,52.357831,4.8577341
Vrolikstraat 252-1,52.3578312,4.924232
Carolina MacGillavrylaan 131,52.3579,4.9445918
Hemonylaan 23-C,52.3579692,4.9011626
Hemonylaan 23-E,52.357978,4.9011582
Hemonylaan 23-D,52.3579873,4.9012561
Hemonylaan 23-G,52.357988,4.901176
Willemsparkweg 12-O,52.35799,4.8774901
Osdorpplein 970,52.3580065,4.8051784
Stadhouderskade 73-H,52.3580254,4.8902319
Tweede Oosterparkstraat 183-A,52.3580299,4.9198701
Osdorpplein 982,52.3580341,4.8053125
Stadhouderskade 72-H,52.3580432,4.8901435
Weesperzijde 15-1,52.3580571,4.9065114
Vrolikstraat 276-2,52.358068,4.9250957
Vrolikstraat 280-H,52.3581042,4.9252569
Overtoom 495-2,52.3581272,4.8576717
Frederiksstraat 15-1,52.3581435,4.8592714
Frederiksstraat 13-H,52.3581882,4.8592568
Eerste Boerhaavestraat 7-1,52.3581945,4.9071411
Langswater 676,52.3582018,4.7883973
Baarsjesweg 313,52.3582035,4.8546622
Ruyschstraat 93-H,52.3582078,4.9125428
Waldenlaan 225,52.3582195,4.9339517
Langswater 739,52.3582203,4.7884995
Langswater 753,52.3582211,4.7885137
Wolbrantskerkweg 141,52.3582282,4.7972779
Vrolikstraat 294-1,52.3582596,4.9257836
Ruyschstraat 99-2,52.3582711,4.9127187
Nicolaas Witsenkade 33-3,52.3582782,4.8967765
Nicolaas Witsenkade 30-B,52.3582853,4.8963947
Nicolaas Witsenkade 31-F,52.3582862,4.8963956
Linnaeusstraat 40-3,52.3582965,4.9261208
Van Eeghenstraat 18-2,52.3583083,4.8763566
Surinamestraat 38-4,52.358314,4.8540995
Frederiksstraat 5-2,52.3583495,4.859137
Tilanusstraat 28-2,52.3583652,4.9115725
Nicolaas Witsenkade 16-H,52.358387,4.8947933
Van Eeghenstraat 8-2,52.358409,4.8767665
Polderweg 490-C,52.3584135,4.9339383
Camperstraat 26-1,52.3584629,4.9129504
Swammerdamstraat 29-H,52.3585105,4.9075047
Tussen Meer 40-1,52.358542,4.8007235
Tussen Meer 34-2,52.3586249,4.8011189
Valentijnkade 55-A,52.3586715,4.9429723
Valentijnkade 51-1,52.3586835,4.9426022
Derde Oosterparkstraat 259,52.3587034,4.9243845
Ombilinstraat 26,52.3587286,4.9389081
Tussen Meer 24-1,52.3587447,4.8017337
Tweede Oosterparkstraat 231-1,52.3587793,4.9230624
Van Eeghenlaan 2-1,52.3587872,4.8769383
Sibogastraat 70,52.3587924,4.9371681
Sumatrastraat 147-D,52.358835,4.9374921
Tilanusstraat 59-H,52.3588467,4.9127265
Sumatrastraat 194-2,52.3588978,4.939899
Pieter Cornelisz. Hooftstraat 180,52.35897,4.8755563
Pieter Cornelisz. Hooftstraat 186-1,52.3589741,4.875541
Pieter Cornelisz. Hooftstraat 184,52.358979,4.8755708
Tilanusstraat 73-H,52.3590384,4.913488
Langswater 861,52.3590546,4.7880188
Pieter Cornelisz. Hooftstraat 174,52.3590575,4.8758784
Langswater 895,52.3590642,4.7880616
Tilanusstraat 77-5,52.3590662,4.9136638
Hoofdweg 2-H,52.3590803,4.8536814
Paramaribostraat 2-1,52.3590873,4.8552819
Ruysdaelkade 11-H,52.3591011,4.8873722
Boniplein 92,52.3591337,4.9358597
Sumatrastraat 207-L,52.3591357,4.9401756
Sumatrastraat 203-S,52.3591517,4.9401616
Jan Luijkenstraat 102-F,52.3591539,4.8784883
Ambonstraat 62,52.3592319,4.9379275
Ambonstraat 54,52.3592321,4.9379283
Andreas Bonnstraat 32-4,52.3593123,4.9136239
Molukkenstraat 497,52.3593511,4.9408779
Osdorpplein 96,52.3593529,4.8066142
Molukkenstraat 525,52.359369,4.9408631
Boniplein 26,52.3593744,4.9351819
Jan Luijkenstraat 21-E,52.3594,4.880649
Johan Jongkindstraat 130,52.3594736,4.8356059
J.J. Cremerplein 56-2,52.3594739,4.8573029
's-Gravesandeplein 17-2,52.359486,4.9153771
Weteringschans 52-E,52.3596318,4.8897008
Ambonplein 40,52.3596324,4.9368813
Johan van der Keukenstraat 79-D,52.3596416,4.9893035
Linnaeusstraat 12-3,52.3596418,4.9252844
Linnaeusstraat 12-2,52.3596418,4.9252846
Vossiusstraat 76,52.3596541,4.8759785
Jan Luijkenstraat 70-C,52.3596562,4.8804662
